# CS_ID, depth (m)
 1,    287.22
 2,    316.82
 3,    406.06
 4,    440.05
 5,    534.28
 6,    574.39
 7,    652.60
 8,    698.98
 9,    790.67
10,    849.08
11,    914.80
12,    960.61
