# CS_ID, depth (m)
 1,    300.76
 2,    357.21
 3,    376.58
 4,    467.38
 5,    538.09
 6,    590.38
 7,    655.56
 8,    720.17
 9,    773.24
10,    824.14
11,    877.67
12,    942.76
