# CS_ID, depth (m)
 1,    276.71
 2,    372.39
 3,    384.59
 4,    439.93
 5,    560.14
 6,    596.15
 7,    626.14
 8,    691.02
 9,    763.01
10,    867.04
11,    917.78
12,    977.18
