# CS_ID, depth (m)
 1,    278.98
 2,    362.80
 3,    415.58
 4,    469.53
 5,    531.56
 6,    581.09
 7,    670.82
 8,    733.38
 9,    759.35
10,    825.41
11,    919.86
12,    951.23
