# CS_ID, depth (m)
 1,    283.23
 2,    356.47
 3,    382.67
 4,    486.11
 5,    516.09
 6,    581.16
 7,    652.58
 8,    696.75
 9,    811.86
10,    848.24
11,    897.53
12,    986.16
