# CS_ID, depth (m)
 1,    308.16
 2,    331.63
 3,    406.81
 4,    451.04
 5,    528.10
 6,    591.18
 7,    655.35
 8,    702.71
 9,    781.96
10,    828.34
11,    886.67
12,    961.12
