# CS_ID, depth (m)
 1,    268.43
 2,    372.81
 3,    383.08
 4,    494.21
 5,    531.48
 6,    573.09
 7,    626.39
 8,    702.82
 9,    788.61
10,    829.64
11,    907.87
12,    954.89
