# CS_ID, depth (m)
 1,    303.33
 2,    351.67
 3,    409.01
 4,    479.76
 5,    519.02
 6,    612.50
 7,    654.76
 8,    721.78
 9,    776.91
10,    855.17
11,    918.10
12,    992.63
