# CS_ID, depth (m)
 1,    253.91
 2,    339.40
 3,    405.02
 4,    478.65
 5,    517.25
 6,    617.32
 7,    669.38
 8,    722.36
 9,    754.23
10,    856.19
11,    902.72
12,    949.83
