# CS_ID, depth (m)
 1,    270.48
 2,    320.29
 3,    419.38
 4,    469.22
 5,    500.30
 6,    572.15
 7,    662.17
 8,    698.18
 9,    752.58
10,    839.06
11,    890.46
12,    970.08
