# CS_ID, depth (m)
 1,    262.60
 2,    369.72
 3,    424.93
 4,    471.88
 5,    534.26
 6,    581.60
 7,    681.15
 8,    694.70
 9,    801.49
10,    862.76
11,    889.81
12,    960.17
