# CS_ID, depth (m)
 1,    298.93
 2,    337.34
 3,    392.60
 4,    467.23
 5,    547.21
 6,    586.05
 7,    684.13
 8,    734.41
 9,    769.26
10,    872.51
11,    882.66
12,    983.68
