# CS_ID, depth (m)
 1,    292.13
 2,    344.23
 3,    394.55
 4,    443.25
 5,    556.08
 6,    586.42
 7,    652.12
 8,    718.31
 9,    767.28
10,    860.75
11,    904.61
12,    964.09
