# CS_ID, depth (m)
 1,    263.80
 2,    370.01
 3,    395.05
 4,    456.94
 5,    512.35
 6,    624.88
 7,    672.58
 8,    719.58
 9,    754.79
10,    858.82
11,    908.27
12,    973.01
