# CS_ID, depth (m)
 1,    303.49
 2,    328.44
 3,    413.22
 4,    490.56
 5,    538.88
 6,    580.19
 7,    652.13
 8,    742.10
 9,    795.55
10,    817.82
11,    881.97
12,    969.64
