# CS_ID, depth (m)
 1,    282.92
 2,    352.33
 3,    393.99
 4,    487.87
 5,    536.54
 6,    577.05
 7,    645.88
 8,    743.49
 9,    803.47
10,    839.48
11,    923.49
12,    993.27
