# CS_ID, depth (m)
 1,    293.64
 2,    370.91
 3,    433.64
 4,    439.89
 5,    532.39
 6,    582.71
 7,    663.12
 8,    738.53
 9,    752.16
10,    834.59
11,    898.99
12,    996.02
