# CS_ID, depth (m)
 1,    305.04
 2,    374.20
 3,    392.08
 4,    447.10
 5,    516.08
 6,    593.86
 7,    655.33
 8,    729.55
 9,    788.64
10,    873.36
11,    883.54
12,    949.40
