# CS_ID, depth (m)
 1,    298.44
 2,    333.89
 3,    426.91
 4,    488.31
 5,    501.70
 6,    601.63
 7,    678.01
 8,    729.20
 9,    761.15
10,    863.12
11,    935.97
12,    993.24
