# CS_ID, depth (m)
 1,    289.80
 2,    340.93
 3,    408.45
 4,    485.64
 5,    561.52
 6,    595.88
 7,    670.42
 8,    747.06
 9,    774.44
10,    859.93
11,    936.89
12,    989.98
