# CS_ID, depth (m)
 1,    289.99
 2,    359.66
 3,    424.13
 4,    451.39
 5,    515.32
 6,    586.79
 7,    642.86
 8,    723.08
 9,    763.60
10,    860.39
11,    912.92
12,    965.40
