# CS_ID, depth (m)
 1,    282.40
 2,    353.55
 3,    428.16
 4,    454.73
 5,    556.72
 6,    587.74
 7,    636.16
 8,    706.18
 9,    796.86
10,    852.30
11,    924.28
12,    939.94
