# CS_ID, depth (m)
 1,    264.22
 2,    330.77
 3,    432.44
 4,    485.51
 5,    549.72
 6,    566.98
 7,    648.77
 8,    720.68
 9,    811.23
10,    864.89
11,    901.58
12,    982.71
