# CS_ID, depth (m)
 1,    250.96
 2,    331.46
 3,    419.00
 4,    489.03
 5,    553.43
 6,    565.92
 7,    677.49
 8,    689.58
 9,    806.12
10,    814.32
11,    925.36
12,    999.29
