# CS_ID, depth (m)
 1,    282.18
 2,    346.04
 3,    404.51
 4,    476.86
 5,    524.09
 6,    611.12
 7,    628.11
 8,    702.33
 9,    777.55
10,    865.19
11,    935.00
12,    988.52
