# CS_ID, depth (m)
 1,    301.37
 2,    350.61
 3,    375.64
 4,    482.78
 5,    545.48
 6,    574.55
 7,    686.66
 8,    695.66
 9,    779.70
10,    874.92
11,    885.19
12,    966.53
