# CS_ID, depth (m)
 1,    264.64
 2,    315.56
 3,    421.08
 4,    494.26
 5,    557.41
 6,    623.57
 7,    633.41
 8,    698.52
 9,    784.90
10,    849.27
11,    909.91
12,    994.68
