# CS_ID, depth (m)
 1,    284.82
 2,    372.31
 3,    400.56
 4,    485.60
 5,    516.59
 6,    580.88
 7,    643.67
 8,    744.46
 9,    772.48
10,    838.31
11,    915.93
12,    959.16
