# CS_ID, depth (m)
 1,    283.96
 2,    373.48
 3,    436.05
 4,    491.56
 5,    510.62
 6,    598.90
 7,    652.01
 8,    732.28
 9,    751.89
10,    826.03
11,    892.07
12,    947.25
