# CS_ID, depth (m)
 1,    282.22
 2,    342.16
 3,    398.72
 4,    485.72
 5,    530.79
 6,    588.39
 7,    651.39
 8,    692.49
 9,    796.71
10,    848.61
11,    912.00
12,    994.08
