# CS_ID, depth (m)
 1,    290.38
 2,    365.50
 3,    422.29
 4,    478.36
 5,    507.59
 6,    568.51
 7,    635.91
 8,    702.45
 9,    770.77
10,    821.25
11,    899.30
12,    966.79
