# CS_ID, depth (m)
 1,    312.17
 2,    360.71
 3,    426.22
 4,    477.85
 5,    524.74
 6,    624.22
 7,    683.08
 8,    731.00
 9,    807.92
10,    866.43
11,    876.23
12,    946.51
