# CS_ID, depth (m)
 1,    257.14
 2,    349.57
 3,    395.19
 4,    438.45
 5,    558.31
 6,    571.32
 7,    640.79
 8,    712.00
 9,    786.68
10,    823.61
11,    880.89
12,    938.84
