# CS_ID, depth (m)
 1,    288.53
 2,    354.49
 3,    399.48
 4,    441.92
 5,    515.05
 6,    599.48
 7,    655.83
 8,    734.08
 9,    763.45
10,    817.65
11,    930.93
12,    988.53
