# Easting,Northing,t=1,t=2,t=3,t=4,t=5,t=6,t=7,t=8,t=9,t=10,t=11,t=12,t=13,t=14,t=15,t=16,t=17,t=18,t=19,t=20,t=21,t=22,t=23,t=24,t=25,t=26,t=27,t=32,t=37,t=42,t=47,t=52,t=57,t=62,t=67,t=72,t=77,t=82,t=87,t=92,t=97,t=102,t=107
 396036.13,6428641.85,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.53771e-20,-5.81096e-14,-1.92696e-10,-1.35791e-08,-2.01978e-07,-1.36239e-06,-5.77396e-06,-1.80713e-05,-4.58095e-05,-1.00123e-04,-1.95219e-04,-3.49223e-04,-5.83299e-04,-9.23244e-04,-1.39897e-03,-2.04573e-03,-2.90230e-03,-4.01012e-03,-5.40686e-03,-7.12821e-03,-2.13882e-02,-4.51364e-02,-7.58091e-02,-1.09730e-01,-1.43881e-01,-1.76330e-01,-2.06050e-01,-2.32613e-01,-2.55954e-01,-2.76208e-01,-2.93607e-01,-3.08426e-01,-3.20944e-01,-3.31430e-01,-3.40130e-01,-3.47294e-01
 397152.30,6429513.86,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.95931e-13,-5.77922e-08,-4.13078e-06,-4.18365e-05,-1.89753e-04,-5.64316e-04,-1.29349e-03,-2.50832e-03,-4.35495e-03,-6.98147e-03,-1.05138e-02,-1.51216e-02,-2.10590e-02,-2.85806e-02,-3.78389e-02,-4.88769e-02,-6.16393e-02,-7.59930e-02,-9.17339e-02,-1.08649e-01,-2.02989e-01,-2.95844e-01,-3.73980e-01,-4.35026e-01,-4.80961e-01,-5.14692e-01,-5.38905e-01,-5.55784e-01,-5.67030e-01,-5.73945e-01,-5.77523e-01,-5.78527e-01,-5.77540e-01,-5.75011e-01,-5.71293e-01,-5.66679e-01
 400849.61,6424194.61,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.42647e-08,-3.32980e-05,-3.84029e-04,-1.55266e-03,-3.99027e-03,-7.90216e-03,-1.35084e-02,-2.11810e-02,-3.11142e-02,-4.32815e-02,-5.84087e-02,-7.75888e-02,-1.00953e-01,-1.27847e-01,-1.57502e-01,-1.89114e-01,-2.21882e-01,-2.55147e-01,-2.88414e-01,-3.21265e-01,-4.67502e-01,-5.72125e-01,-6.40573e-01,-6.83369e-01,-7.08731e-01,-7.22279e-01,-7.27764e-01,-7.27703e-01,-7.23804e-01,-7.17246e-01,-7.08857e-01,-6.99221e-01,-6.88760e-01,-6.77777e-01,-6.66496e-01,-6.55004e-01
 400239.21,6424229.49,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.32332e-08,-3.84831e-05,-4.21170e-04,-1.65585e-03,-4.17743e-03,-8.16228e-03,-1.38324e-02,-2.15630e-02,-3.15285e-02,-4.36972e-02,-5.88683e-02,-7.81311e-02,-1.01528e-01,-1.28353e-01,-1.57848e-01,-1.89232e-01,-2.21739e-01,-2.54754e-01,-2.87814e-01,-3.20524e-01,-4.67283e-01,-5.74385e-01,-6.46172e-01,-6.92205e-01,-7.20296e-01,-7.35979e-01,-7.43047e-01,-7.44101e-01,-7.40939e-01,-7.34820e-01,-7.26638e-01,-7.17032e-01,-7.06466e-01,-6.95279e-01,-6.83720e-01,-6.71976e-01
 400553.13,6424229.49,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.48586e-07,-5.78350e-05,-5.72142e-04,-2.13716e-03,-5.21665e-03,-9.95330e-03,-1.66044e-02,-2.55853e-02,-3.70281e-02,-5.08711e-02,-6.81659e-02,-9.00958e-02,-1.16492e-01,-1.46417e-01,-1.78978e-01,-2.13264e-01,-2.48426e-01,-2.83806e-01,-3.18932e-01,-3.53396e-01,-5.04122e-01,-6.09484e-01,-6.77242e-01,-7.18786e-01,-7.42666e-01,-7.54654e-01,-7.58576e-01,-7.56987e-01,-7.51618e-01,-7.43660e-01,-7.33944e-01,-7.23057e-01,-7.11419e-01,-6.99331e-01,-6.87014e-01,-6.74586e-01
 400936.81,6425328.22,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.95011e-02,-1.39013e-01,-2.59352e-01,-3.64825e-01,-4.79767e-01,-6.53586e-01,-8.25454e-01,-9.55113e-01,-1.20490e+00,-1.61820e+00,-1.92080e+00,-2.10359e+00,-2.25660e+00,-2.37584e+00,-2.44893e+00,-2.50699e+00,-2.54760e+00,-2.57418e+00,-2.58311e+00,-2.56323e+00,-2.37233e+00,-2.17360e+00,-2.00045e+00,-1.85287e+00,-1.72661e+00,-1.61758e+00,-1.52248e+00,-1.43874e+00,-1.36438e+00,-1.29785e+00,-1.23793e+00,-1.18363e+00,-1.13418e+00,-1.08895e+00,-1.04729e+00,-1.00882e+00
 401303.06,6425153.82,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-9.16361e-04,-1.34946e-02,-4.18631e-02,-8.32226e-02,-1.28552e-01,-1.84868e-01,-2.56375e-01,-3.34911e-01,-4.13480e-01,-5.30521e-01,-6.84031e-01,-8.35735e-01,-9.71638e-01,-1.09486e+00,-1.20198e+00,-1.29280e+00,-1.37080e+00,-1.43674e+00,-1.49265e+00,-1.53676e+00,-1.61445e+00,-1.58538e+00,-1.52549e+00,-1.45820e+00,-1.39154e+00,-1.32837e+00,-1.26953e+00,-1.21511e+00,-1.16489e+00,-1.11854e+00,-1.07569e+00,-1.03600e+00,-9.99162e-01,-9.64898e-01,-9.32931e-01,-9.02844e-01
 401878.58,6425607.26,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.64231e-04,-5.79087e-03,-2.11071e-02,-4.62102e-02,-7.70262e-02,-1.14836e-01,-1.63492e-01,-2.20135e-01,-2.79616e-01,-3.57699e-01,-4.63120e-01,-5.78117e-01,-6.89439e-01,-7.95018e-01,-8.92406e-01,-9.79559e-01,-1.05744e+00,-1.12645e+00,-1.18736e+00,-1.23968e+00,-1.37980e+00,-1.40542e+00,-1.38526e+00,-1.34667e+00,-1.30115e+00,-1.25389e+00,-1.20730e+00,-1.16249e+00,-1.11992e+00,-1.07974e+00,-1.04195e+00,-1.00645e+00,-9.73104e-01,-9.41780e-01,-9.12320e-01,-8.84516e-01
 401861.14,6426043.27,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.78002e-03,-2.32988e-02,-6.06070e-02,-1.09308e-01,-1.59100e-01,-2.25509e-01,-3.07209e-01,-3.91638e-01,-4.79118e-01,-6.25764e-01,-7.99142e-01,-9.54997e-01,-1.09171e+00,-1.21605e+00,-1.32166e+00,-1.41180e+00,-1.49008e+00,-1.55635e+00,-1.61292e+00,-1.65598e+00,-1.73134e+00,-1.70276e+00,-1.64078e+00,-1.56929e+00,-1.49736e+00,-1.42846e+00,-1.36386e+00,-1.30385e+00,-1.24831e+00,-1.19696e+00,-1.14946e+00,-1.10545e+00,-1.06461e+00,-1.02664e+00,-9.91244e-01,-9.58153e-01
 402035.54,6426880.39,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.47726e-05,-2.13853e-03,-1.01312e-02,-2.55259e-02,-4.72512e-02,-7.45382e-02,-1.10141e-01,-1.53996e-01,-2.03096e-01,-2.61893e-01,-3.40868e-01,-4.34696e-01,-5.33276e-01,-6.31991e-01,-7.28401e-01,-8.19617e-01,-9.04791e-01,-9.83600e-01,-1.05606e+00,-1.12177e+00,-1.34025e+00,-1.42752e+00,-1.44647e+00,-1.43082e+00,-1.39786e+00,-1.35664e+00,-1.31203e+00,-1.26668e+00,-1.22205e+00,-1.17889e+00,-1.13760e+00,-1.09835e+00,-1.06118e+00,-1.02603e+00,-9.92822e-01,-9.61455e-01
 401494.90,6427333.84,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.91868e-04,-1.06336e-02,-3.82128e-02,-8.27425e-02,-1.36462e-01,-2.01890e-01,-2.85743e-01,-3.82395e-01,-4.82479e-01,-6.15210e-01,-7.95131e-01,-9.88725e-01,-1.17262e+00,-1.34373e+00,-1.49845e+00,-1.63363e+00,-1.75148e+00,-1.85266e+00,-1.94004e+00,-2.01217e+00,-2.16439e+00,-2.13726e+00,-2.05028e+00,-1.94633e+00,-1.84154e+00,-1.74191e+00,-1.64950e+00,-1.56466e+00,-1.48709e+00,-1.41620e+00,-1.35134e+00,-1.29188e+00,-1.23731e+00,-1.18714e+00,-1.14043e+00,-1.09724e+00
 401372.82,6427909.36,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.68967e-05,-2.38037e-03,-1.24969e-02,-3.32463e-02,-6.39334e-02,-1.02974e-01,-1.53722e-01,-2.16716e-01,-2.88115e-01,-3.71572e-01,-4.82252e-01,-6.16212e-01,-7.59446e-01,-9.03406e-01,-1.04363e+00,-1.17542e+00,-1.29682e+00,-1.40702e+00,-1.50638e+00,-1.59475e+00,-1.86069e+00,-1.92637e+00,-1.90079e+00,-1.83733e+00,-1.75993e+00,-1.67941e+00,-1.60070e+00,-1.52592e+00,-1.45590e+00,-1.39078e+00,-1.33042e+00,-1.27449e+00,-1.22272e+00,-1.17483e+00,-1.13004e+00,-1.08826e+00
 401704.18,6428048.88,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.27271e-07,-9.62937e-05,-1.15481e-03,-4.70263e-03,-1.20534e-02,-2.36874e-02,-4.00803e-02,-6.21962e-02,-9.04343e-02,-1.24458e-01,-1.66275e-01,-2.19090e-01,-2.82984e-01,-3.55496e-01,-4.33955e-01,-5.15743e-01,-5.98382e-01,-6.79960e-01,-7.59224e-01,-8.35173e-01,-1.13988e+00,-1.31107e+00,-1.38818e+00,-1.40998e+00,-1.40068e+00,-1.37428e+00,-1.33884e+00,-1.29901e+00,-1.25751e+00,-1.21593e+00,-1.17520e+00,-1.13582e+00,-1.09807e+00,-1.06207e+00,-1.02784e+00,-9.95305e-01
 400919.37,6427979.12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.27453e-03,-3.90699e-02,-1.04247e-01,-1.90676e-01,-2.79141e-01,-3.95198e-01,-5.38115e-01,-6.86071e-01,-8.36030e-01,-1.08599e+00,-1.38680e+00,-1.65787e+00,-1.89160e+00,-2.09895e+00,-2.27013e+00,-2.41016e+00,-2.52627e+00,-2.61866e+00,-2.69394e+00,-2.74439e+00,-2.74901e+00,-2.59661e+00,-2.41719e+00,-2.24525e+00,-2.08954e+00,-1.95100e+00,-1.82821e+00,-1.71923e+00,-1.62215e+00,-1.53527e+00,-1.45714e+00,-1.38654e+00,-1.32256e+00,-1.26435e+00,-1.21030e+00,-1.16108e+00
 400570.57,6428886.01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.74619e-03,-2.86485e-02,-7.99634e-02,-1.50020e-01,-2.23039e-01,-3.16957e-01,-4.33983e-01,-5.57548e-01,-6.81582e-01,-8.81640e-01,-1.13020e+00,-1.36086e+00,-1.56164e+00,-1.74089e+00,-1.89177e+00,-2.01677e+00,-2.12190e+00,-2.20775e+00,-2.27928e+00,-2.33062e+00,-2.37618e+00,-2.27865e+00,-2.14866e+00,-2.01752e+00,-1.89476e+00,-1.78281e+00,-1.68163e+00,-1.59037e+00,-1.50796e+00,-1.43337e+00,-1.36563e+00,-1.30388e+00,-1.24741e+00,-1.19572e+00,-1.14814e+00,-1.10397e+00
 400535.69,6429723.14,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.37938e-05,-1.13243e-03,-6.40272e-03,-1.76808e-02,-3.49305e-02,-5.72687e-02,-8.65300e-02,-1.23342e-01,-1.65842e-01,-2.15437e-01,-2.80661e-01,-3.60610e-01,-4.47865e-01,-5.37411e-01,-6.26442e-01,-7.12072e-01,-7.92864e-01,-8.68236e-01,-9.37805e-01,-1.00143e+00,-1.21958e+00,-1.31184e+00,-1.33746e+00,-1.32934e+00,-1.30406e+00,-1.27024e+00,-1.23254e+00,-1.19350e+00,-1.15459e+00,-1.11658e+00,-1.07993e+00,-1.04485e+00,-1.01142e+00,-9.79656e-01,-9.49513e-01,-9.20816e-01
 400849.61,6429008.09,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-6.36405e-05,-2.96558e-03,-1.39816e-02,-3.51571e-02,-6.49256e-02,-1.02126e-01,-1.50379e-01,-2.09471e-01,-2.75155e-01,-3.53474e-01,-4.58692e-01,-5.83409e-01,-7.13522e-01,-8.42330e-01,-9.66386e-01,-1.08187e+00,-1.18775e+00,-1.28367e+00,-1.37013e+00,-1.44697e+00,-1.67832e+00,-1.74124e+00,-1.72708e+00,-1.67933e+00,-1.61787e+00,-1.55206e+00,-1.48641e+00,-1.42306e+00,-1.36298e+00,-1.30651e+00,-1.25368e+00,-1.20435e+00,-1.15836e+00,-1.11558e+00,-1.07536e+00,-1.03763e+00
 400832.17,6429914.98,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.17435e-08,-4.13963e-05,-5.40805e-04,-2.29985e-03,-6.06724e-03,-1.21944e-02,-2.09821e-02,-3.29970e-02,-4.85604e-02,-6.75860e-02,-9.10603e-02,-1.20769e-01,-1.57042e-01,-1.98805e-01,-2.44734e-01,-2.93462e-01,-3.43647e-01,-3.94201e-01,-4.44319e-01,-4.93335e-01,-7.04676e-01,-8.45178e-01,-9.28329e-01,-9.73206e-01,-9.93495e-01,-9.98045e-01,-9.92503e-01,-9.80511e-01,-9.64444e-01,-9.45881e-01,-9.25875e-01,-9.05139e-01,-8.84154e-01,-8.63248e-01,-8.42638e-01,-8.22396e-01
 400483.37,6425415.42,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.92961e-01,-3.91812e-01,-5.88772e-01,-6.44926e-01,-9.13233e-01,-1.19291e+00,-1.37093e+00,-1.42994e+00,-2.26235e+00,-2.80830e+00,-2.90474e+00,-2.97972e+00,-3.11012e+00,-3.12016e+00,-3.13383e+00,-3.15756e+00,-3.14157e+00,-3.14872e+00,-3.07908e+00,-3.00044e+00,-2.67323e+00,-2.41125e+00,-2.19747e+00,-2.02071e+00,-1.87225e+00,-1.74567e+00,-1.63633e+00,-1.54080e+00,-1.45652e+00,-1.38155e+00,-1.31435e+00,-1.25374e+00,-1.19878e+00,-1.14869e+00,-1.10260e+00,-1.06043e+00
 401337.94,6425746.78,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.30488e-02,-1.81182e-01,-3.32103e-01,-4.58646e-01,-5.98232e-01,-8.11435e-01,-1.01680e+00,-1.16389e+00,-1.47454e+00,-1.98495e+00,-2.33657e+00,-2.53189e+00,-2.69265e+00,-2.81162e+00,-2.87460e+00,-2.92256e+00,-2.95108e+00,-2.96543e+00,-2.95834e+00,-2.91728e+00,-2.63687e+00,-2.38062e+00,-2.16876e+00,-1.99360e+00,-1.84672e+00,-1.72174e+00,-1.61395e+00,-1.51990e+00,-1.43702e+00,-1.36333e+00,-1.29733e+00,-1.23782e+00,-1.18385e+00,-1.13467e+00,-1.08953e+00,-1.04776e+00
 401390.26,6426043.27,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.72267e-01,-3.80350e-01,-5.91634e-01,-6.80292e-01,-9.37271e-01,-1.23548e+00,-1.44658e+00,-1.53795e+00,-2.29957e+00,-2.92385e+00,-3.11428e+00,-3.22013e+00,-3.36187e+00,-3.39628e+00,-3.41176e+00,-3.43302e+00,-3.41775e+00,-3.41612e+00,-3.34853e+00,-3.26071e+00,-2.87254e+00,-2.56574e+00,-2.32132e+00,-2.12283e+00,-1.95830e+00,-1.81944e+00,-1.70045e+00,-1.59719e+00,-1.50659e+00,-1.42636e+00,-1.35475e+00,-1.29039e+00,-1.23220e+00,-1.17927e+00,-1.13083e+00,-1.08649e+00
 401233.30,6426845.51,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.80485e-02,-2.46208e-01,-4.38188e-01,-5.88257e-01,-7.68566e-01,-1.03896e+00,-1.28934e+00,-1.45917e+00,-1.88363e+00,-2.52636e+00,-2.93385e+00,-3.15033e+00,-3.33517e+00,-3.46341e+00,-3.52712e+00,-3.57645e+00,-3.60155e+00,-3.61038e+00,-3.59152e+00,-3.53080e+00,-3.15732e+00,-2.82525e+00,-2.55240e+00,-2.32781e+00,-2.14059e+00,-1.98229e+00,-1.84670e+00,-1.72919e+00,-1.62633e+00,-1.53548e+00,-1.45460e+00,-1.38210e+00,-1.31682e+00,-1.25772e+00,-1.20301e+00,-1.15311e+00
 401076.34,6427700.08,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.12394e-03,-3.32395e-02,-9.33032e-02,-1.75666e-01,-2.61728e-01,-3.72101e-01,-5.09561e-01,-6.54794e-01,-8.00117e-01,-1.03363e+00,-1.32452e+00,-1.59502e+00,-1.83007e+00,-2.03883e+00,-2.21323e+00,-2.35621e+00,-2.47490e+00,-2.56996e+00,-2.64765e+00,-2.70158e+00,-2.71953e+00,-2.57410e+00,-2.39913e+00,-2.23032e+00,-2.07695e+00,-1.94021e+00,-1.81886e+00,-1.71105e+00,-1.61492e+00,-1.52884e+00,-1.45138e+00,-1.38133e+00,-1.31788e+00,-1.26020e+00,-1.20616e+00,-1.15712e+00
 400692.65,6427700.08,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.99611e-02,-2.55016e-01,-4.59865e-01,-6.25757e-01,-8.23325e-01,-1.11410e+00,-1.38862e+00,-1.58235e+00,-2.03446e+00,-2.71770e+00,-3.17382e+00,-3.43337e+00,-3.65084e+00,-3.80389e+00,-3.88463e+00,-3.94454e+00,-3.97481e+00,-3.98688e+00,-3.96695e+00,-3.90178e+00,-3.47525e+00,-3.08625e+00,-2.76739e+00,-2.50717e+00,-2.29230e+00,-2.11230e+00,-1.95940e+00,-1.82789e+00,-1.71354e+00,-1.61313e+00,-1.52421e+00,-1.44491e+00,-1.37393e+00,-1.30971e+00,-1.24958e+00,-1.19623e+00
 400343.85,6428397.69,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.16241e-01,-3.23307e-01,-5.51480e-01,-7.08427e-01,-9.36435e-01,-1.25649e+00,-1.53342e+00,-1.70457e+00,-2.28291e+00,-3.02192e+00,-3.42750e+00,-3.63724e+00,-3.82769e+00,-3.93867e+00,-3.98527e+00,-4.02113e+00,-4.02549e+00,-4.02200e+00,-3.97462e+00,-3.88523e+00,-3.41062e+00,-3.01610e+00,-2.70252e+00,-2.44989e+00,-2.24229e+00,-2.06861e+00,-1.92105e+00,-1.79401e+00,-1.68340e+00,-1.58616e+00,-1.49993e+00,-1.42293e+00,-1.35384e+00,-1.29142e+00,-1.23346e+00,-1.18103e+00
 400326.41,6429199.93,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.24386e-03,-4.21478e-02,-1.06546e-01,-1.87791e-01,-2.67638e-01,-3.75169e-01,-5.05721e-01,-6.36304e-01,-7.69910e-01,-1.00701e+00,-1.28067e+00,-1.51338e+00,-1.70815e+00,-1.87892e+00,-2.01579e+00,-2.12618e+00,-2.21718e+00,-2.28888e+00,-2.34706e+00,-2.38298e+00,-2.36878e+00,-2.24341e+00,-2.10202e+00,-1.96723e+00,-1.84449e+00,-1.73429e+00,-1.63560e+00,-1.54710e+00,-1.46748e+00,-1.39557e+00,-1.33036e+00,-1.27092e+00,-1.21663e+00,-1.16709e+00,-1.12115e+00,-1.07849e+00
 399733.44,6429845.22,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.83893e-03,-2.96791e-02,-7.43129e-02,-1.30611e-01,-1.86635e-01,-2.62878e-01,-3.55498e-01,-4.48749e-01,-5.46028e-01,-7.16182e-01,-9.10975e-01,-1.07885e+00,-1.22322e+00,-1.35295e+00,-1.46038e+00,-1.55044e+00,-1.62737e+00,-1.69071e+00,-1.74423e+00,-1.78197e+00,-1.82495e+00,-1.77007e+00,-1.68959e+00,-1.60522e+00,-1.52418e+00,-1.44874e+00,-1.37933e+00,-1.31572e+00,-1.25745e+00,-1.20400e+00,-1.15486e+00,-1.10953e+00,-1.06763e+00,-1.02902e+00,-9.93236e-01,-9.59527e-01
 400239.21,6430019.62,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.74057e-05,-1.16616e-03,-6.23037e-03,-1.67517e-02,-3.25231e-02,-5.28278e-02,-7.94464e-02,-1.12802e-01,-1.51089e-01,-1.96090e-01,-2.55617e-01,-3.28024e-01,-4.06457e-01,-4.86639e-01,-5.66321e-01,-6.42959e-01,-7.15351e-01,-7.82899e-01,-8.45617e-01,-9.03096e-01,-1.10191e+00,-1.18986e+00,-1.21828e+00,-1.21590e+00,-1.19746e+00,-1.17069e+00,-1.13982e+00,-1.10723e+00,-1.07428e+00,-1.04178e+00,-1.01016e+00,-9.79670e-01,-9.50436e-01,-9.22498e-01,-8.95850e-01,-8.70387e-01
 399925.29,6429531.30,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.65834e-02,-8.15036e-02,-1.72062e-01,-2.68229e-01,-3.60294e-01,-4.97367e-01,-6.49444e-01,-7.83005e-01,-9.52772e-01,-1.27451e+00,-1.57368e+00,-1.78627e+00,-1.96000e+00,-2.10848e+00,-2.21503e+00,-2.29959e+00,-2.36681e+00,-2.41643e+00,-2.45213e+00,-2.46147e+00,-2.36128e+00,-2.20024e+00,-2.04390e+00,-1.90369e+00,-1.78010e+00,-1.67132e+00,-1.57515e+00,-1.48966e+00,-1.41320e+00,-1.34444e+00,-1.28226e+00,-1.22568e+00,-1.17403e+00,-1.12707e+00,-1.08383e+00,-1.04211e+00
 399349.76,6429601.06,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-9.16374e-02,-2.39389e-01,-3.98093e-01,-4.98664e-01,-6.66453e-01,-8.94386e-01,-1.08430e+00,-1.19793e+00,-1.64534e+00,-2.16290e+00,-2.42265e+00,-2.56526e+00,-2.70948e+00,-2.79511e+00,-2.84225e+00,-2.88498e+00,-2.90312e+00,-2.91811e+00,-2.89762e+00,-2.84873e+00,-2.57878e+00,-2.33690e+00,-2.13473e+00,-1.96605e+00,-1.82374e+00,-1.70213e+00,-1.59692e+00,-1.50491e+00,-1.42367e+00,-1.35134e+00,-1.28648e+00,-1.22791e+00,-1.17475e+00,-1.12646e+00,-1.08208e+00,-1.04060e+00
 400361.29,6430385.87,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.85727e-08,-3.78689e-05,-4.67417e-04,-1.94126e-03,-5.05583e-03,-1.00837e-02,-1.72859e-02,-2.71348e-02,-3.98866e-02,-5.54831e-02,-7.47890e-02,-9.92608e-02,-1.29105e-01,-1.63447e-01,-2.01230e-01,-2.41401e-01,-2.82896e-01,-3.24840e-01,-3.66559e-01,-4.07579e-01,-5.86977e-01,-7.10418e-01,-7.87144e-01,-8.31859e-01,-8.55485e-01,-8.65230e-01,-8.65789e-01,-8.60238e-01,-8.50628e-01,-8.38346e-01,-8.24347e-01,-8.09290e-01,-7.93638e-01,-7.77715e-01,-7.61748e-01,-7.45915e-01
 401058.90,6430769.55,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.21939e-15,-5.46592e-09,-7.74520e-07,-1.09790e-05,-6.09583e-05,-2.08487e-04,-5.30949e-04,-1.11531e-03,-2.05993e-03,-3.47330e-03,-5.46015e-03,-8.13460e-03,-1.16513e-02,-1.61954e-02,-2.19293e-02,-2.89640e-02,-3.73489e-02,-4.70737e-02,-5.80674e-02,-7.02306e-02,-1.43713e-01,-2.24674e-01,-2.99595e-01,-3.63022e-01,-4.14262e-01,-4.54512e-01,-4.85480e-01,-5.08842e-01,-5.26058e-01,-5.38343e-01,-5.46684e-01,-5.51875e-01,-5.54550e-01,-5.55218e-01,-5.54286e-01,-5.52090e-01
 401826.26,6431885.72,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.37504e-23,-6.07636e-19,-7.52020e-14,-3.11900e-11,-1.30469e-09,-1.72580e-08,-1.17677e-07,-5.26771e-07,-1.76773e-06,-5.16366e-06,-1.22312e-05,-2.57923e-05,-4.93601e-05,-8.83291e-05,-1.48542e-04,-2.37715e-04,-3.65131e-04,-5.43146e-04,-7.83082e-04,-1.09948e-03,-4.35404e-03,-1.15038e-02,-2.31204e-02,-3.86150e-02,-5.67991e-02,-7.64242e-02,-9.64510e-02,-1.16118e-01,-1.34916e-01,-1.52535e-01,-1.68812e-01,-1.83683e-01,-1.97150e-01,-2.09259e-01,-2.20083e-01,-2.29719e-01
 402122.74,6433228.61,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.29288e-26,1.61419e-26,-4.05204e-26,-1.87350e-25,-3.52692e-25,-3.00123e-25,3.11268e-25,-2.29550e-09,-9.12337e-09,-2.99947e-08,-8.27458e-08,-2.05946e-07,-4.60937e-07,-9.49194e-07,-1.82356e-06,-3.31224e-06,-5.71775e-06,-9.45830e-06,-7.29167e-05,-3.24754e-04,-1.00003e-03,-2.36884e-03,-4.64259e-03,-7.91989e-03,-1.21854e-02,-1.73391e-02,-2.32324e-02,-2.96977e-02,-3.65694e-02,-4.36957e-02,-5.09446e-02,-5.82056e-02,-6.53910e-02,-7.24244e-02
 402924.99,6433926.22,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.16978e-25,-1.72409e-26,-1.08782e-24,-2.90582e-24,-3.22939e-24,1.05907e-24,1.70877e-24,-1.36197e-12,-9.46082e-12,-4.82450e-11,-1.96189e-10,-6.73728e-10,-2.01085e-09,-5.34634e-09,-1.29040e-08,-2.87072e-08,-5.95723e-08,-1.16448e-07,-1.71583e-06,-1.21882e-05,-5.45462e-05,-1.76211e-04,-4.47817e-04,-9.50681e-04,-1.76019e-03,-2.93288e-03,-4.50033e-03,-6.46921e-03,-8.82507e-03,-1.15377e-02,-1.45665e-02,-1.78653e-02,-2.13861e-02,-2.50808e-02
