# Easting,Northing,t=1,t=2,t=3,t=4,t=5,t=6,t=7,t=8,t=9,t=10,t=11,t=12,t=13,t=14,t=15,t=16,t=17,t=18,t=19,t=20,t=21,t=22,t=23,t=24,t=25,t=26,t=27,t=32,t=37,t=42,t=47,t=52,t=57,t=62,t=67,t=72,t=77,t=82,t=87,t=92,t=97,t=102,t=107
 396036.13,6428641.85,6.58178e-64,1.27502e-63,2.73376e-63,5.07858e-63,9.21273e-63,1.68102e-62,3.06525e-62,-2.86682e-18,-2.08033e-12,-2.55637e-09,-1.09686e-07,-1.19966e-06,-6.53318e-06,-2.35702e-05,-6.49242e-05,-1.48406e-04,-2.96918e-04,-5.39012e-04,-9.08233e-04,-1.44065e-03,-2.17856e-03,-3.17352e-03,-4.48634e-03,-6.17752e-03,-8.30272e-03,-1.09141e-02,-1.40579e-02,-3.81967e-02,-7.44759e-02,-1.17139e-01,-1.60664e-01,-2.01651e-01,-2.38480e-01,-2.70632e-01,-2.98172e-01,-3.21441e-01,-3.40885e-01,-3.56973e-01,-3.70148e-01,-3.80814e-01,-3.89329e-01,-3.96003e-01,-4.01015e-01
 397152.30,6429513.86,5.48241e-60,9.57442e-60,1.87602e-59,2.80424e-59,1.56142e-59,-5.81989e-59,1.12443e-57,-3.15923e-09,-5.90698e-06,-1.06145e-04,-5.47507e-04,-1.65266e-03,-3.69118e-03,-6.86848e-03,-1.14493e-02,-1.76848e-02,-2.58894e-02,-3.58200e-02,-4.83461e-02,-6.40294e-02,-8.36412e-02,-1.06280e-01,-1.31497e-01,-1.59022e-01,-1.89449e-01,-2.19793e-01,-2.50671e-01,-4.04535e-01,-5.24774e-01,-6.05700e-01,-6.59040e-01,-6.92807e-01,-7.12479e-01,-7.22663e-01,-7.26161e-01,-7.24959e-01,-7.20492e-01,-7.13695e-01,-7.05269e-01,-6.95759e-01,-6.85499e-01,-6.74724e-01,-6.64734e-01
 400849.61,6424194.61,1.28606e-61,2.33527e-61,4.83614e-61,8.86839e-61,1.55722e-60,-2.30459e-60,-8.36604e-59,-5.12693e-08,-3.09700e-05,-3.51977e-04,-1.41147e-03,-3.60889e-03,-7.12190e-03,-1.21493e-02,-1.90244e-02,-2.79157e-02,-3.88145e-02,-5.23304e-02,-6.94948e-02,-9.03951e-02,-1.14529e-01,-1.41206e-01,-1.69869e-01,-1.99890e-01,-2.30770e-01,-2.61761e-01,-2.92757e-01,-4.34165e-01,-5.37707e-01,-6.06417e-01,-6.50057e-01,-6.76528e-01,-6.91296e-01,-6.98055e-01,-6.99268e-01,-6.96627e-01,-6.91293e-01,-6.84082e-01,-6.75579e-01,-6.66198e-01,-6.56242e-01,-6.45939e-01,-6.35709e-01
 400239.21,6424229.49,1.32518e-61,2.39832e-61,4.93276e-61,8.84334e-61,1.42229e-60,-3.64522e-60,-9.30941e-59,-6.92645e-08,-3.57832e-05,-3.85957e-04,-1.50517e-03,-3.77809e-03,-7.35654e-03,-1.24417e-02,-1.93696e-02,-2.82906e-02,-3.91938e-02,-5.27489e-02,-6.99878e-02,-9.09173e-02,-1.15001e-01,-1.41548e-01,-1.70022e-01,-1.99825e-01,-2.30502e-01,-2.61298e-01,-2.92154e-01,-4.33900e-01,-5.39604e-01,-6.11417e-01,-6.58180e-01,-6.87356e-01,-7.04303e-01,-7.12733e-01,-7.15178e-01,-7.13404e-01,-7.08645e-01,-7.01775e-01,-6.93431e-01,-6.84066e-01,-6.74016e-01,-6.63536e-01,-6.53810e-01
 400553.13,6424229.49,1.61001e-61,2.90803e-61,5.98921e-61,1.08374e-60,1.73620e-60,-5.83370e-60,-1.33038e-58,-1.41039e-07,-5.37480e-05,-5.24147e-04,-1.94243e-03,-4.71777e-03,-8.97126e-03,-1.49374e-02,-2.29877e-02,-3.32331e-02,-4.56363e-02,-6.10976e-02,-8.07346e-02,-1.04360e-01,-1.31244e-01,-1.60594e-01,-1.91779e-01,-2.24122e-01,-2.57107e-01,-2.89961e-01,-3.22643e-01,-4.68980e-01,-5.73572e-01,-6.41803e-01,-6.84374e-01,-7.09531e-01,-7.22897e-01,-7.28242e-01,-7.28068e-01,-7.24087e-01,-7.17473e-01,-7.09045e-01,-6.99390e-01,-6.88921e-01,-6.77939e-01,-6.66670e-01,-6.55786e-01
 400936.81,6425328.22,1.80840e-59,3.57145e-59,9.75789e-59,5.75891e-59,-4.98575e-57,-6.53088e-56,6.82333e-55,-3.68746e-02,-1.27274e-01,-2.35938e-01,-3.30115e-01,-4.34618e-01,-5.91953e-01,-7.46436e-01,-8.62294e-01,-1.09212e+00,-1.46592e+00,-1.73541e+00,-1.90370e+00,-2.06168e+00,-2.19638e+00,-2.28532e+00,-2.35959e+00,-2.41633e+00,-2.46040e+00,-2.48191e+00,-2.47055e+00,-2.30738e+00,-2.12107e+00,-1.95612e+00,-1.81483e+00,-1.69350e+00,-1.58846e+00,-1.49670e+00,-1.41579e+00,-1.34387e+00,-1.27946e+00,-1.22138e+00,-1.16872e+00,-1.12073e+00,-1.07676e+00,-1.03625e+00,-9.98394e-01
 401303.06,6425153.82,3.78757e-60,7.59228e-60,2.12298e-59,6.28445e-59,-1.06685e-59,-3.76426e-57,-4.52007e-56,-8.65057e-04,-1.24365e-02,-3.81779e-02,-7.54882e-02,-1.16183e-01,-1.66975e-01,-2.31408e-01,-3.01970e-01,-3.72562e-01,-4.78483e-01,-6.17099e-01,-7.53233e-01,-8.76952e-01,-9.92802e-01,-1.09765e+00,-1.18922e+00,-1.26988e+00,-1.33923e+00,-1.40144e+00,-1.45091e+00,-1.54807e+00,-1.52963e+00,-1.47747e+00,-1.41576e+00,-1.35359e+00,-1.29412e+00,-1.23843e+00,-1.18673e+00,-1.13889e+00,-1.09463e+00,-1.05364e+00,-1.01563e+00,-9.80303e-01,-9.47393e-01,-9.16657e-01,-8.87896e-01
 401878.58,6425607.26,2.54749e-60,6.75787e-60,2.67968e-59,1.11103e-58,2.34688e-58,-3.46787e-57,-6.76098e-56,-2.50036e-04,-5.34467e-03,-1.92636e-02,-4.19322e-02,-6.96182e-02,-1.03658e-01,-1.47467e-01,-1.98358e-01,-2.51732e-01,-3.22077e-01,-4.17008e-01,-5.20349e-01,-6.21184e-01,-7.18703e-01,-8.10924e-01,-8.95619e-01,-9.73162e-01,-1.04252e+00,-1.10536e+00,-1.16128e+00,-1.31453e+00,-1.34963e+00,-1.33596e+00,-1.30256e+00,-1.26128e+00,-1.21761e+00,-1.17411e+00,-1.13199e+00,-1.09182e+00,-1.05377e+00,-1.01788e+00,-9.84116e-01,-9.52344e-01,-9.22436e-01,-8.94277e-01,-8.67871e-01
 401861.14,6426043.27,8.21868e-60,3.08256e-59,1.45950e-58,5.41321e-58,-7.97017e-58,-4.93645e-56,-7.12056e-55,-2.62042e-03,-2.14258e-02,-5.52276e-02,-9.90928e-02,-1.43837e-01,-2.03821e-01,-2.77429e-01,-3.53230e-01,-4.32125e-01,-5.64250e-01,-7.20674e-01,-8.61059e-01,-9.87909e-01,-1.10612e+00,-1.21076e+00,-1.30321e+00,-1.38556e+00,-1.45283e+00,-1.51735e+00,-1.56869e+00,-1.65994e+00,-1.64327e+00,-1.58917e+00,-1.52378e+00,-1.45681e+00,-1.39209e+00,-1.33103e+00,-1.27409e+00,-1.22126e+00,-1.17228e+00,-1.12689e+00,-1.08479e+00,-1.04564e+00,-1.00919e+00,-9.75217e-01,-9.43026e-01
 402035.54,6426880.39,2.32376e-60,5.80973e-60,2.12390e-59,8.31113e-59,1.84063e-58,-2.42810e-57,-5.14893e-56,-4.25977e-05,-1.97845e-03,-9.25664e-03,-2.31740e-02,-4.27131e-02,-6.72406e-02,-9.92596e-02,-1.38646e-01,-1.82671e-01,-2.35346e-01,-3.06300e-01,-3.90717e-01,-4.79721e-01,-5.69531e-01,-6.58595e-01,-7.44755e-01,-8.26904e-01,-9.03174e-01,-9.74693e-01,-1.04209e+00,-1.26750e+00,-1.36347e+00,-1.38910e+00,-1.37943e+00,-1.35166e+00,-1.31504e+00,-1.27448e+00,-1.23276e+00,-1.19134e+00,-1.15103e+00,-1.11233e+00,-1.07538e+00,-1.04023e+00,-1.00694e+00,-9.75471e-01,-9.46071e-01
 401494.90,6427333.84,1.66351e-59,2.83844e-59,6.00177e-59,2.58011e-58,1.81841e-57,6.76561e-57,7.99857e-57,-4.65411e-04,-9.81339e-03,-3.48728e-02,-7.50791e-02,-1.23335e-01,-1.82251e-01,-2.57767e-01,-3.44618e-01,-4.34449e-01,-5.53436e-01,-7.15640e-01,-8.90145e-01,-1.05783e+00,-1.21570e+00,-1.36282e+00,-1.49598e+00,-1.61571e+00,-1.71647e+00,-1.80997e+00,-1.89276e+00,-2.06979e+00,-2.06233e+00,-1.98741e+00,-1.89321e+00,-1.79622e+00,-1.70312e+00,-1.61610e+00,-1.53583e+00,-1.46219e+00,-1.39457e+00,-1.33257e+00,-1.27568e+00,-1.22320e+00,-1.17464e+00,-1.12988e+00,-1.08796e+00
 401372.82,6427909.36,1.25653e-58,4.55636e-59,8.74790e-58,1.53143e-56,9.83392e-56,2.74691e-55,3.70207e-52,-3.51732e-05,-2.20383e-03,-1.14229e-02,-3.01884e-02,-5.77979e-02,-9.28784e-02,-1.38503e-01,-1.95080e-01,-2.59107e-01,-3.35589e-01,-4.32253e-01,-5.51404e-01,-6.79794e-01,-8.16083e-01,-9.44814e-01,-1.06698e+00,-1.18361e+00,-1.30012e+00,-1.38609e+00,-1.47217e+00,-1.76721e+00,-1.85106e+00,-1.83669e+00,-1.78486e+00,-1.71623e+00,-1.64259e+00,-1.57001e+00,-1.50004e+00,-1.43399e+00,-1.37244e+00,-1.31496e+00,-1.26140e+00,-1.21178e+00,-1.16571e+00,-1.12261e+00,-1.08217e+00
 401704.18,6428048.88,1.71880e-58,-4.25532e-59,3.33020e-57,4.64598e-56,2.45071e-55,4.73679e-55,3.34159e-51,-1.21678e-07,-8.95932e-05,-1.05852e-03,-4.27509e-03,-1.09016e-02,-2.13494e-02,-3.60514e-02,-5.58746e-02,-8.11621e-02,-1.11718e-01,-1.49024e-01,-1.96299e-01,-2.53493e-01,-3.18843e-01,-3.89557e-01,-4.63926e-01,-5.40113e-01,-6.16914e-01,-6.91209e-01,-7.63787e-01,-1.06615e+00,-1.24388e+00,-1.32882e+00,-1.35840e+00,-1.35602e+00,-1.33571e+00,-1.30551e+00,-1.27019e+00,-1.23258e+00,-1.19434e+00,-1.15650e+00,-1.11963e+00,-1.08403e+00,-1.04992e+00,-1.01738e+00,-9.86373e-01
 400919.37,6427979.12,1.39609e-58,5.40444e-59,9.69031e-58,1.66320e-56,1.05998e-55,2.85835e-55,4.15667e-52,-4.03322e-03,-3.59388e-02,-9.50055e-02,-1.72875e-01,-2.52351e-01,-3.57162e-01,-4.85946e-01,-6.18819e-01,-7.54014e-01,-9.80110e-01,-1.25144e+00,-1.49516e+00,-1.71108e+00,-1.90987e+00,-2.08146e+00,-2.22742e+00,-2.35276e+00,-2.45325e+00,-2.54324e+00,-2.60767e+00,-2.65270e+00,-2.52504e+00,-2.36233e+00,-2.20216e+00,-2.05549e+00,-1.92390e+00,-1.80660e+00,-1.70205e+00,-1.60852e+00,-1.52457e+00,-1.44887e+00,-1.38028e+00,-1.31800e+00,-1.26115e+00,-1.20855e+00,-1.16008e+00
 400570.57,6428886.01,-2.70057e-57,1.63329e-55,1.02824e-54,-2.90800e-54,-3.01387e-53,1.75237e-51,3.96569e-47,-2.58865e-03,-2.63908e-02,-7.30105e-02,-1.36367e-01,-2.02262e-01,-2.87500e-01,-3.93580e-01,-5.05388e-01,-6.18046e-01,-7.99792e-01,-1.02578e+00,-1.23533e+00,-1.42266e+00,-1.59511e+00,-1.74733e+00,-1.87911e+00,-1.99412e+00,-2.08707e+00,-2.17390e+00,-2.24098e+00,-2.32929e+00,-2.25736e+00,-2.14180e+00,-2.01878e+00,-1.90122e+00,-1.79241e+00,-1.69326e+00,-1.60330e+00,-1.52168e+00,-1.44757e+00,-1.38014e+00,-1.31849e+00,-1.26194e+00,-1.21020e+00,-1.16274e+00,-1.11834e+00
 400535.69,6429723.14,1.74351e-53,1.64292e-52,4.73217e-52,-5.97220e-51,-9.51883e-50,9.86236e-47,7.04378e-43,-1.35289e-05,-1.10362e-03,-6.25137e-03,-1.73211e-02,-3.43416e-02,-5.64874e-02,-8.55394e-02,-1.22126e-01,-1.64457e-01,-2.13971e-01,-2.78398e-01,-3.57842e-01,-4.45246e-01,-5.36972e-01,-6.29435e-01,-7.20390e-01,-8.08236e-01,-8.92170e-01,-9.68366e-01,-1.04062e+00,-1.29106e+00,-1.39561e+00,-1.42219e+00,-1.41148e+00,-1.38173e+00,-1.34311e+00,-1.30059e+00,-1.25700e+00,-1.21392e+00,-1.17206e+00,-1.13191e+00,-1.09371e+00,-1.05740e+00,-1.02297e+00,-9.90493e-01,-9.60075e-01
 400849.61,6429008.09,-1.23597e-54,-8.60396e-54,-3.94179e-53,3.66087e-53,3.49070e-51,1.14652e-49,1.12113e-45,-6.06828e-05,-2.74535e-03,-1.28006e-02,-3.20240e-02,-5.89653e-02,-9.26759e-02,-1.36470e-01,-1.90097e-01,-2.49719e-01,-3.20871e-01,-4.16615e-01,-5.30196e-01,-6.49295e-01,-7.68637e-01,-8.85979e-01,-9.98113e-01,-1.10359e+00,-1.20037e+00,-1.28990e+00,-1.37260e+00,-1.63141e+00,-1.71619e+00,-1.71576e+00,-1.67691e+00,-1.62126e+00,-1.55925e+00,-1.49613e+00,-1.43448e+00,-1.37552e+00,-1.31977e+00,-1.26739e+00,-1.21836e+00,-1.17248e+00,-1.12957e+00,-1.08948e+00,-1.05254e+00
 400832.17,6429914.98,7.66084e-53,8.41506e-53,-2.25046e-51,5.78013e-51,4.60924e-49,2.16967e-44,7.84240e-41,-4.04678e-08,-4.04360e-05,-5.28730e-04,-2.25437e-03,-5.96502e-03,-1.20244e-02,-2.07417e-02,-3.26802e-02,-4.81656e-02,-6.72861e-02,-9.05978e-02,-1.20055e-01,-1.56020e-01,-1.98094e-01,-2.44601e-01,-2.94397e-01,-3.46400e-01,-4.00362e-01,-4.53314e-01,-5.05451e-01,-7.38379e-01,-8.93164e-01,-9.83361e-01,-1.03088e+00,-1.05113e+00,-1.05431e+00,-1.04670e+00,-1.03231e+00,-1.01378e+00,-9.92753e-01,-9.70364e-01,-9.47391e-01,-9.24298e-01,-9.01385e-01,-8.78927e-01,-8.58420e-01
 400483.37,6425415.42,4.01483e-59,7.29815e-59,1.43387e-58,-1.55500e-57,-3.34773e-56,-2.78584e-55,3.98015e-53,-1.78339e-01,-3.57479e-01,-5.35058e-01,-5.82590e-01,-8.29695e-01,-1.08206e+00,-1.24060e+00,-1.29163e+00,-2.06030e+00,-2.54570e+00,-2.62345e+00,-2.72250e+00,-2.89447e+00,-2.93718e+00,-2.97644e+00,-3.02444e+00,-3.02819e+00,-3.05533e+00,-2.99627e+00,-2.92317e+00,-2.61322e+00,-2.36265e+00,-2.15669e+00,-1.98612e+00,-1.84258e+00,-1.72002e+00,-1.61408e+00,-1.52141e+00,-1.43959e+00,-1.36674e+00,-1.30138e+00,-1.24237e+00,-1.18885e+00,-1.13996e+00,-1.09499e+00,-1.05317e+00
 401337.94,6425746.78,3.66187e-59,1.32027e-58,5.97317e-58,1.70868e-57,-1.25352e-56,-2.96978e-55,-2.03518e-54,-4.94533e-02,-1.65860e-01,-3.02087e-01,-4.14986e-01,-5.41969e-01,-7.35074e-01,-9.19621e-01,-1.05093e+00,-1.33706e+00,-1.79883e+00,-2.11152e+00,-2.29256e+00,-2.46382e+00,-2.60525e+00,-2.69017e+00,-2.75971e+00,-2.80893e+00,-2.84480e+00,-2.85353e+00,-2.82229e+00,-2.57214e+00,-2.32869e+00,-2.12543e+00,-1.95686e+00,-1.81496e+00,-1.69409e+00,-1.58967e+00,-1.49847e+00,-1.41803e+00,-1.34645e+00,-1.28228e+00,-1.22438e+00,-1.17184e+00,-1.12389e+00,-1.07990e+00,-1.03897e+00
 401390.26,6426043.27,2.30148e-59,-1.92700e-59,-1.85063e-58,-1.92451e-58,1.13497e-56,3.31984e-55,3.12377e-53,-1.59445e-01,-3.47235e-01,-5.37743e-01,-6.14720e-01,-8.51060e-01,-1.12043e+00,-1.30894e+00,-1.38910e+00,-2.09278e+00,-2.65111e+00,-2.81335e+00,-2.93505e+00,-3.11618e+00,-3.18798e+00,-3.23275e+00,-3.28129e+00,-3.28931e+00,-3.31346e+00,-3.25790e+00,-3.17592e+00,-2.81186e+00,-2.51709e+00,-2.28076e+00,-2.08880e+00,-1.92911e+00,-1.79440e+00,-1.67871e+00,-1.57826e+00,-1.49009e+00,-1.41191e+00,-1.34209e+00,-1.27931e+00,-1.22247e+00,-1.17076e+00,-1.12346e+00,-1.07846e+00
 401233.30,6426845.51,-2.87246e-58,-1.78297e-57,-8.07328e-57,-5.08856e-57,4.80221e-55,8.29249e-54,1.06587e-52,-7.26605e-02,-2.25285e-01,-3.98531e-01,-5.32145e-01,-6.96511e-01,-9.41378e-01,-1.16623e+00,-1.31764e+00,-1.70904e+00,-2.28917e+00,-2.65181e+00,-2.85568e+00,-3.05826e+00,-3.21477e+00,-3.30739e+00,-3.38509e+00,-3.43578e+00,-3.46776e+00,-3.47369e+00,-3.42581e+00,-3.08480e+00,-2.76762e+00,-2.50648e+00,-2.28961e+00,-2.10881e+00,-1.95557e+00,-1.82418e+00,-1.71022e+00,-1.61026e+00,-1.52195e+00,-1.44324e+00,-1.37250e+00,-1.30887e+00,-1.25123e+00,-1.19754e+00,-1.14695e+00
 401076.34,6427700.08,5.91891e-59,6.13228e-59,1.06536e-58,2.05593e-57,1.90298e-56,8.87082e-56,8.17554e-54,-2.94691e-03,-3.05963e-02,-8.50504e-02,-1.59292e-01,-2.36574e-01,-3.36219e-01,-4.60103e-01,-5.90575e-01,-7.21421e-01,-9.32184e-01,-1.19479e+00,-1.43824e+00,-1.65499e+00,-1.85331e+00,-2.02671e+00,-2.17501e+00,-2.30263e+00,-2.40350e+00,-2.49616e+00,-2.56571e+00,-2.62156e+00,-2.49994e+00,-2.34036e+00,-2.18271e+00,-2.03815e+00,-1.90840e+00,-1.79264e+00,-1.68945e+00,-1.59711e+00,-1.51415e+00,-1.43937e+00,-1.37162e+00,-1.30994e+00,-1.25364e+00,-1.20197e+00,-1.15380e+00
 400692.65,6427700.08,5.81646e-59,5.78853e-59,2.42279e-59,5.50569e-58,6.62322e-57,6.64491e-56,6.47392e-54,-7.45142e-02,-2.33372e-01,-4.18278e-01,-5.66078e-01,-7.46134e-01,-1.00936e+00,-1.25599e+00,-1.42894e+00,-1.84584e+00,-2.46417e+00,-2.86779e+00,-3.10999e+00,-3.34267e+00,-3.52953e+00,-3.63944e+00,-3.72839e+00,-3.78772e+00,-3.83596e+00,-3.82998e+00,-3.77726e+00,-3.40055e+00,-3.03032e+00,-2.72315e+00,-2.47249e+00,-2.26469e+00,-2.09031e+00,-1.94198e+00,-1.81408e+00,-1.70273e+00,-1.60484e+00,-1.51790e+00,-1.44038e+00,-1.37096e+00,-1.30762e+00,-1.24881e+00,-1.19516e+00
 400343.85,6428397.69,2.81994e-58,1.26242e-58,8.69112e-57,9.20930e-56,3.74512e-55,-2.36534e-55,1.04051e-50,-1.08288e-01,-2.95679e-01,-5.01621e-01,-6.40474e-01,-8.49173e-01,-1.13809e+00,-1.38600e+00,-1.53773e+00,-2.07246e+00,-2.73653e+00,-3.09471e+00,-3.29824e+00,-3.51503e+00,-3.66164e+00,-3.74149e+00,-3.80951e+00,-3.84318e+00,-3.87037e+00,-3.84728e+00,-3.77107e+00,-3.34442e+00,-2.97214e+00,-2.67403e+00,-2.43039e+00,-2.22958e+00,-2.06021e+00,-1.91629e+00,-1.79180e+00,-1.68308e+00,-1.58757e+00,-1.50261e+00,-1.42648e+00,-1.35822e+00,-1.29641e+00,-1.23942e+00,-1.18575e+00
 400326.41,6429199.93,-5.22591e-58,2.36782e-55,2.87714e-54,1.12352e-53,-7.56086e-53,1.32809e-50,3.04931e-46,-4.94881e-03,-3.90554e-02,-9.83113e-02,-1.73114e-01,-2.47032e-01,-3.46915e-01,-4.68017e-01,-5.89359e-01,-7.14440e-01,-9.34040e-01,-1.18842e+00,-1.40643e+00,-1.59737e+00,-1.77222e+00,-1.92139e+00,-2.04806e+00,-2.15668e+00,-2.24062e+00,-2.32004e+00,-2.37485e+00,-2.39843e+00,-2.28681e+00,-2.14933e+00,-2.01410e+00,-1.88978e+00,-1.77740e+00,-1.67638e+00,-1.58567e+00,-1.50392e+00,-1.43004e+00,-1.36308e+00,-1.30200e+00,-1.24607e+00,-1.19506e+00,-1.14841e+00,-1.10412e+00
 399733.44,6429845.22,-4.62545e-55,-1.29936e-54,1.76762e-53,3.00272e-52,2.28470e-51,1.51775e-50,2.45938e-46,-6.30765e-03,-4.36757e-02,-1.05216e-01,-1.79957e-01,-2.52532e-01,-3.52619e-01,-4.71956e-01,-5.88174e-01,-7.11382e-01,-9.34389e-01,-1.18242e+00,-1.39234e+00,-1.58912e+00,-1.76903e+00,-1.91156e+00,-2.02965e+00,-2.12795e+00,-2.19932e+00,-2.26563e+00,-2.30141e+00,-2.25826e+00,-2.12633e+00,-1.98696e+00,-1.85740e+00,-1.74157e+00,-1.63867e+00,-1.54708e+00,-1.46537e+00,-1.39203e+00,-1.32587e+00,-1.26600e+00,-1.21138e+00,-1.16129e+00,-1.11564e+00,-1.07412e+00,-1.03490e+00
 400239.21,6430019.62,-8.67822e-55,-8.72498e-54,6.45903e-53,2.38472e-51,1.78112e-50,5.22970e-47,4.22722e-43,-2.08849e-05,-1.36330e-03,-7.21874e-03,-1.93198e-02,-3.73672e-02,-6.05063e-02,-9.07401e-02,-1.28478e-01,-1.71578e-01,-2.22194e-01,-2.88485e-01,-3.69712e-01,-4.58377e-01,-5.51346e-01,-6.44230e-01,-7.34769e-01,-8.21634e-01,-9.03672e-01,-9.76634e-01,-1.04634e+00,-1.27521e+00,-1.36310e+00,-1.37895e+00,-1.36327e+00,-1.33127e+00,-1.29248e+00,-1.25084e+00,-1.20870e+00,-1.16751e+00,-1.12769e+00,-1.08956e+00,-1.05339e+00,-1.01913e+00,-9.86595e-01,-9.55846e-01,-9.27501e-01
 399925.29,6429531.30,1.05361e-55,4.12249e-54,5.70224e-53,5.55256e-52,4.06405e-51,2.68525e-50,2.02978e-46,-1.69493e-02,-8.33693e-02,-1.76848e-01,-2.76847e-01,-3.73131e-01,-5.15128e-01,-6.72903e-01,-8.12148e-01,-9.88154e-01,-1.31776e+00,-1.62911e+00,-1.85839e+00,-2.06713e+00,-2.25453e+00,-2.39454e+00,-2.50878e+00,-2.60088e+00,-2.66393e+00,-2.72096e+00,-2.73824e+00,-2.60474e+00,-2.40505e+00,-2.21835e+00,-2.05342e+00,-1.91072e+00,-1.78661e+00,-1.67785e+00,-1.58212e+00,-1.49700e+00,-1.42088e+00,-1.35252e+00,-1.29053e+00,-1.23400e+00,-1.18281e+00,-1.13644e+00,-1.09209e+00
 399349.76,6429601.06,3.32437e-57,9.24199e-57,-2.23562e-56,-4.56935e-55,-3.56038e-56,2.62714e-53,2.48752e-49,-2.29904e-01,-4.93349e-01,-7.57998e-01,-8.54819e-01,-1.18265e+00,-1.54797e+00,-1.79297e+00,-1.88098e+00,-2.86896e+00,-3.61865e+00,-3.79870e+00,-4.14260e+00,-4.48191e+00,-4.44486e+00,-4.45323e+00,-4.47920e+00,-4.39789e+00,-4.41024e+00,-4.20444e+00,-4.01025e+00,-3.36061e+00,-2.91872e+00,-2.59393e+00,-2.34200e+00,-2.13954e+00,-1.97287e+00,-1.83268e+00,-1.71273e+00,-1.60884e+00,-1.51779e+00,-1.43714e+00,-1.36519e+00,-1.30064e+00,-1.24231e+00,-1.18905e+00,-1.13865e+00
 400361.29,6430385.87,4.17436e-53,1.54314e-52,-3.94368e-51,-4.88175e-50,-8.14700e-50,4.61094e-45,2.10011e-41,-7.39959e-08,-5.19944e-05,-6.15642e-04,-2.50183e-03,-6.41994e-03,-1.26543e-02,-2.14977e-02,-3.34997e-02,-4.89134e-02,-6.76353e-02,-9.05589e-02,-1.19804e-01,-1.55418e-01,-1.96528e-01,-2.41622e-01,-2.90009e-01,-3.40492e-01,-3.91872e-01,-4.42072e-01,-4.92283e-01,-7.06089e-01,-8.43271e-01,-9.20600e-01,-9.60226e-01,-9.76573e-01,-9.78332e-01,-9.71034e-01,-9.58064e-01,-9.41580e-01,-9.23035e-01,-9.03328e-01,-8.83083e-01,-8.62753e-01,-8.42574e-01,-8.22702e-01,-8.04591e-01
 401058.90,6430769.55,3.24234e-50,2.76352e-49,-1.42675e-48,-3.08909e-47,4.73784e-44,7.33488e-40,8.27402e-37,1.15661e-14,-6.53621e-09,-9.08159e-07,-1.27296e-05,-7.01776e-05,-2.38782e-04,-6.05533e-04,-1.26737e-03,-2.33325e-03,-3.92141e-03,-6.15816e-03,-9.14374e-03,-1.30530e-02,-1.80899e-02,-2.44699e-02,-3.22919e-02,-4.16127e-02,-5.24476e-02,-6.48094e-02,-7.84812e-02,-1.61918e-01,-2.53695e-01,-3.37266e-01,-4.06506e-01,-4.61109e-01,-5.02956e-01,-5.34281e-01,-5.57182e-01,-5.73408e-01,-5.84373e-01,-5.91206e-01,-5.94787e-01,-5.95815e-01,-5.94846e-01,-5.92304e-01,-5.88963e-01
 401826.26,6431885.72,-1.20456e-47,-3.94195e-46,-2.45294e-45,9.90020e-45,-1.53921e-42,-5.53247e-38,-9.99425e-35,4.83196e-23,-8.55009e-19,-1.03593e-13,-4.11436e-11,-1.67670e-09,-2.18009e-08,-1.46845e-07,-6.51216e-07,-2.16881e-06,-6.24508e-06,-1.47284e-05,-3.07835e-05,-5.85052e-05,-1.04130e-04,-1.74535e-04,-2.78297e-04,-4.25746e-04,-6.30839e-04,-9.06813e-04,-1.26961e-03,-4.99146e-03,-1.31677e-02,-2.64207e-02,-4.39704e-02,-6.43499e-02,-8.60864e-02,-1.08002e-01,-1.29274e-01,-1.49377e-01,-1.68018e-01,-1.85061e-01,-2.00476e-01,-2.14300e-01,-2.26610e-01,-2.37505e-01,-2.46905e-01
 402122.74,6433228.61,-1.11578e-44,-9.95993e-45,8.30754e-43,-3.45125e-41,-5.67548e-36,-2.04430e-32,-8.05221e-30,-7.91265e-28,-3.06833e-26,4.89353e-21,2.72060e-20,8.63843e-18,5.37991e-16,1.14525e-14,1.23530e-13,8.40984e-13,-3.46041e-09,-1.30300e-08,-4.19773e-08,-1.14628e-07,-2.83465e-07,-6.27672e-07,-1.27741e-06,-2.42843e-06,-4.37416e-06,-7.49326e-06,-1.23072e-05,-9.22108e-05,-4.03413e-04,-1.22761e-03,-2.87976e-03,-5.59097e-03,-9.44753e-03,-1.43997e-02,-2.03042e-02,-2.69710e-02,-3.41984e-02,-4.17955e-02,-4.95936e-02,-5.74510e-02,-6.52529e-02,-7.29111e-02,-8.04805e-02
 402924.99,6433926.22,-4.49455e-46,-3.04056e-45,9.85900e-45,8.53087e-44,-6.50431e-39,-7.14309e-35,-6.19221e-32,-1.09214e-29,-6.64726e-28,-7.65817e-21,-1.12463e-19,-3.02758e-19,-5.90853e-19,-1.05514e-18,4.97182e-18,1.43572e-16,-2.27222e-12,-1.72181e-11,-7.73163e-11,-2.82121e-10,-9.04877e-10,-2.61784e-09,-6.88206e-09,-1.65467e-08,-3.66831e-08,-7.57271e-08,-1.47048e-07,-2.10582e-06,-1.46775e-05,-6.48741e-05,-2.07806e-04,-5.24560e-04,-1.10660e-03,-2.03608e-03,-3.37145e-03,-5.14170e-03,-7.34772e-03,-9.96760e-03,-1.29633e-02,-1.62867e-02,-1.98854e-02,-2.37060e-02,-2.77126e-02
