# FaultID,X,Y,Top Coal Seam
 1, 400519.12,6441754.24, 4
 1, 400606.87,6442298.75, 4
 2, 399780.24,6440460.20, 3
 2, 399388.07,6441526.13, 3
 3, 404184.34,6444119.84, 5
 3, 404437.24,6444845.23, 5
 4, 397904.56,6444757.54, 8
 4, 397731.75,6445544.17, 8
 5, 402327.51,6442610.95, 1
 5, 402578.82,6443705.48, 1
 6, 403237.98,6442082.58, 5
 6, 403350.73,6443289.18, 5
 7, 400311.17,6443020.45, 9
 7, 400224.90,6443743.49, 9
 8, 401262.79,6453039.09, 4
 8, 401150.75,6453615.63, 4
 9, 398757.80,6440448.96, 1
 9, 398838.96,6441756.61, 1
10, 398578.29,6441753.44, 4
10, 398505.26,6442628.79, 4
11, 398879.06,6445472.37, 1
11, 399033.94,6445965.31, 1
12, 399969.71,6439268.87, 8
12, 399920.60,6440460.49, 8
13, 397787.54,6446997.65, 8
13, 397921.46,6447594.99, 8
14, 399719.71,6450228.17, 1
14, 399597.43,6451084.21, 1
15, 404376.59,6449524.49, 7
15, 404365.42,6450197.53, 7
16, 400424.09,6449802.50, 5
16, 400323.80,6451123.84, 5
17, 400209.90,6450149.56, 4
17, 400120.11,6450805.12, 4
18, 401134.50,6443157.01, 9
18, 400598.76,6444503.37, 9
19, 399813.18,6447805.02, 8
19, 399348.28,6448961.13, 8
20, 400641.91,6451790.28, 1
20, 400526.46,6452668.31, 1
21, 399058.65,6443277.37, 9
21, 399376.12,6444058.37, 9
22, 402356.17,6444258.85, 7
22, 401975.24,6445192.30, 7
23, 402198.47,6440602.21, 6
23, 402353.29,6441130.78, 6
24, 402221.23,6453186.48, 4
24, 402319.35,6453723.63, 4
25, 399298.29,6444604.93, 9
25, 399192.80,6445321.15, 9
26, 403610.53,6441473.92, 9
26, 403527.89,6441971.66, 9
27, 401523.81,6455209.75, 7
27, 401828.49,6456061.69, 7
28, 403295.19,6456937.14, 6
28, 403316.27,6457444.99, 6
29, 400580.70,6457244.70, 4
29, 400564.61,6457974.32, 4
30, 402499.85,6442515.18, 8
30, 402259.19,6443677.19, 8
31, 398964.90,6445944.11, 8
31, 398901.14,6446576.43, 8
32, 402742.93,6450731.94, 5
32, 402807.46,6451649.39, 5
33, 404135.04,6446482.37,10
33, 404320.61,6447150.59,10
34, 400618.29,6443733.75, 9
34, 400476.39,6444675.60, 9
35, 397303.24,6446296.95, 1
35, 397484.30,6447232.58, 1
36, 404568.89,6446050.97, 1
36, 404417.62,6446846.78, 1
37, 397916.74,6448313.67, 8
37, 397650.10,6449061.98, 8
38, 401504.06,6449805.44, 2
38, 401229.46,6450547.92, 2
39, 400305.69,6446974.15, 9
39, 400452.23,6447906.74, 9
40, 399344.85,6451131.77, 6
40, 399386.12,6451720.90, 6
